state,county,population,age_group,gender_name
Colorado,La Plata,22147,15 to 44 years,Other
Colorado,La Plata,11428,15 to 44 years,Male
Colorado,La Plata,10719,15 to 44 years,Female
Colorado,La Plata,41,Median age,Other
Colorado,La Plata,40,Median age,Male
Colorado,La Plata,42,Median age,Female
Colorado,Larimer,350518,All Ages,Other
Colorado,Larimer,174991,All Ages,Male
Colorado,Larimer,175527,All Ages,Female
Colorado,Larimer,17762,Age 0 to 4 years,Other
Colorado,Larimer,9041,Age 0 to 4 years,Male
Colorado,Larimer,8721,Age 0 to 4 years,Female
Colorado,Larimer,19076,Age 5 to 9 years,Other
Colorado,Larimer,9767,Age 5 to 9 years,Male
Colorado,Larimer,9309,Age 5 to 9 years,Female
Colorado,Larimer,20069,Age 10 to 14 years,Other
Colorado,Larimer,10280,Age 10 to 14 years,Male
Colorado,Larimer,9789,Age 10 to 14 years,Female
Colorado,Larimer,24406,Age 15 to 19 years,Other
Colorado,Larimer,12056,Age 15 to 19 years,Male
Colorado,Larimer,12350,Age 15 to 19 years,Female
Colorado,Larimer,36825,Age 20 to 24 years,Other
Colorado,Larimer,18973,Age 20 to 24 years,Male
Colorado,Larimer,17852,Age 20 to 24 years,Female
Colorado,Larimer,28307,Age 25 to 29 years,Other
Colorado,Larimer,15011,Age 25 to 29 years,Male
Colorado,Larimer,13296,Age 25 to 29 years,Female
Colorado,Larimer,23301,Age 30 to 34 years,Other
Colorado,Larimer,12235,Age 30 to 34 years,Male
Colorado,Larimer,11066,Age 30 to 34 years,Female
Colorado,Larimer,23095,Age 35 to 39 years,Other
Colorado,Larimer,11780,Age 35 to 39 years,Male
Colorado,Larimer,11315,Age 35 to 39 years,Female
Colorado,Larimer,20508,Age 40 to 44 years,Other
Colorado,Larimer,10507,Age 40 to 44 years,Male
Colorado,Larimer,10001,Age 40 to 44 years,Female
Colorado,Larimer,19863,Age 45 to 49 years,Other
Colorado,Larimer,10197,Age 45 to 49 years,Male
Colorado,Larimer,9666,Age 45 to 49 years,Female
Colorado,Larimer,18529,Age 50 to 54 years,Other
Colorado,Larimer,9039,Age 50 to 54 years,Male
Colorado,Larimer,9490,Age 50 to 54 years,Female
Colorado,Larimer,21634,Age 55 to 59 years,Other
Colorado,Larimer,10313,Age 55 to 59 years,Male
Colorado,Larimer,11321,Age 55 to 59 years,Female
Colorado,Larimer,22205,Age 60 to 64 years,Other
Colorado,Larimer,10541,Age 60 to 64 years,Male
Colorado,Larimer,11664,Age 60 to 64 years,Female
Colorado,Larimer,19444,Age 65 to 69 years,Other
Colorado,Larimer,9287,Age 65 to 69 years,Male
Colorado,Larimer,10157,Age 65 to 69 years,Female
Colorado,Larimer,14361,Age 70 to 74 years,Other
Colorado,Larimer,6977,Age 70 to 74 years,Male
Colorado,Larimer,7384,Age 70 to 74 years,Female
Colorado,Larimer,9282,Age 75 to 79 years,Other
Colorado,Larimer,4306,Age 75 to 79 years,Male
Colorado,Larimer,4976,Age 75 to 79 years,Female
Colorado,Larimer,5685,Age 80 to 84 years,Other
Colorado,Larimer,2476,Age 80 to 84 years,Male
Colorado,Larimer,3209,Age 80 to 84 years,Female
Colorado,Larimer,6166,Age 85 years and older,Other
Colorado,Larimer,2205,Age 85 years and older,Male
Colorado,Larimer,3961,Age 85 years and older,Female
Colorado,Larimer,68703,Under 18 years,Other
Colorado,Larimer,35105,Under 18 years,Male
Colorado,Larimer,33598,Under 18 years,Female
Colorado,Larimer,35066,5 to 13 years,Other
Colorado,Larimer,17937,5 to 13 years,Male
Colorado,Larimer,17129,5 to 13 years,Female
Colorado,Larimer,15875,14 to 17 years,Other
Colorado,Larimer,8127,14 to 17 years,Male
Colorado,Larimer,7748,14 to 17 years,Female
Colorado,Larimer,226877,18 to 64 years,Other
Colorado,Larimer,114635,18 to 64 years,Male
Colorado,Larimer,112242,18 to 64 years,Female
Colorado,Larimer,49435,18 to 24 years,Other
Colorado,Larimer,25012,18 to 24 years,Male
Colorado,Larimer,24423,18 to 24 years,Female
Colorado,Larimer,95211,25 to 44 years,Other
Colorado,Larimer,49533,25 to 44 years,Male
Colorado,Larimer,45678,25 to 44 years,Female
Colorado,Larimer,54938,65 years and over,Other
Colorado,Larimer,82231,45 to 64 years,Other
Colorado,Larimer,40090,45 to 64 years,Male
Colorado,Larimer,42141,45 to 64 years,Female
Colorado,Larimer,25251,65 years and over,Male
Colorado,Larimer,29687,65 years and over,Female
Colorado,Larimer,6166,85 years and over,Other
Colorado,Larimer,2205,85 years and over,Male
Colorado,Larimer,3961,85 years and over,Female
Colorado,Larimer,289651,16 years and over,Other
Colorado,Larimer,143869,16 years and over,Male
Colorado,Larimer,145782,16 years and over,Female
Colorado,Larimer,281815,18 years and over,Other
Colorado,Larimer,139886,18 years and over,Male
Colorado,Larimer,141929,18 years and over,Female
Colorado,Larimer,156442,15 to 44 years,Other
Colorado,Larimer,80562,15 to 44 years,Male
Colorado,Larimer,75880,15 to 44 years,Female
Colorado,Larimer,36,Median age,Other
Colorado,Larimer,35,Median age,Male
Colorado,Larimer,37,Median age,Female
Colorado,Las Animas,14503,All Ages,Other
Colorado,Las Animas,7572,All Ages,Male
Colorado,Las Animas,6931,All Ages,Female
Colorado,Las Animas,682,Age 0 to 4 years,Other
Colorado,Las Animas,350,Age 0 to 4 years,Male
Colorado,Las Animas,332,Age 0 to 4 years,Female
Colorado,Las Animas,725,Age 5 to 9 years,Other
Colorado,Las Animas,371,Age 5 to 9 years,Male
Colorado,Las Animas,354,Age 5 to 9 years,Female
Colorado,Las Animas,828,Age 10 to 14 years,Other
Colorado,Las Animas,429,Age 10 to 14 years,Male
Colorado,Las Animas,399,Age 10 to 14 years,Female
Colorado,Las Animas,874,Age 15 to 19 years,Other
Colorado,Las Animas,453,Age 15 to 19 years,Male
Colorado,Las Animas,421,Age 15 to 19 years,Female
Colorado,Las Animas,828,Age 20 to 24 years,Other
Colorado,Las Animas,495,Age 20 to 24 years,Male
Colorado,Las Animas,333,Age 20 to 24 years,Female
Colorado,Las Animas,869,Age 25 to 29 years,Other
Colorado,Las Animas,517,Age 25 to 29 years,Male
Colorado,Las Animas,352,Age 25 to 29 years,Female
Colorado,Las Animas,749,Age 30 to 34 years,Other
Colorado,Las Animas,414,Age 30 to 34 years,Male
Colorado,Las Animas,335,Age 30 to 34 years,Female
Colorado,Las Animas,833,Age 35 to 39 years,Other
Colorado,Las Animas,484,Age 35 to 39 years,Male
Colorado,Las Animas,349,Age 35 to 39 years,Female
Colorado,Las Animas,696,Age 40 to 44 years,Other
Colorado,Las Animas,365,Age 40 to 44 years,Male
Colorado,Las Animas,331,Age 40 to 44 years,Female
Colorado,Las Animas,796,Age 45 to 49 years,Other
Colorado,Las Animas,408,Age 45 to 49 years,Male
Colorado,Las Animas,388,Age 45 to 49 years,Female
Colorado,Las Animas,824,Age 50 to 54 years,Other
Colorado,Las Animas,445,Age 50 to 54 years,Male
Colorado,Las Animas,379,Age 50 to 54 years,Female
Colorado,Las Animas,1091,Age 55 to 59 years,Other
Colorado,Las Animas,545,Age 55 to 59 years,Male
Colorado,Las Animas,546,Age 55 to 59 years,Female
Colorado,Las Animas,1179,Age 60 to 64 years,Other
Colorado,Las Animas,588,Age 60 to 64 years,Male
Colorado,Las Animas,591,Age 60 to 64 years,Female
Colorado,Las Animas,1142,Age 65 to 69 years,Other
Colorado,Las Animas,613,Age 65 to 69 years,Male
Colorado,Las Animas,529,Age 65 to 69 years,Female
Colorado,Las Animas,981,Age 70 to 74 years,Other
Colorado,Las Animas,493,Age 70 to 74 years,Male
Colorado,Las Animas,488,Age 70 to 74 years,Female
Colorado,Las Animas,614,Age 75 to 79 years,Other
Colorado,Las Animas,302,Age 75 to 79 years,Male
Colorado,Las Animas,312,Age 75 to 79 years,Female
Colorado,Las Animas,390,Age 80 to 84 years,Other
Colorado,Las Animas,170,Age 80 to 84 years,Male
Colorado,Las Animas,220,Age 80 to 84 years,Female
Colorado,Las Animas,402,Age 85 years and older,Other
Colorado,Las Animas,130,Age 85 years and older,Male
Colorado,Las Animas,272,Age 85 years and older,Female
Colorado,Las Animas,2727,Under 18 years,Other
Colorado,Las Animas,1397,Under 18 years,Male
Colorado,Las Animas,1330,Under 18 years,Female
Colorado,Las Animas,1376,5 to 13 years,Other
Colorado,Las Animas,708,5 to 13 years,Male
Colorado,Las Animas,668,5 to 13 years,Female
Colorado,Las Animas,669,14 to 17 years,Other
Colorado,Las Animas,339,14 to 17 years,Male
Colorado,Las Animas,330,14 to 17 years,Female
Colorado,Las Animas,8247,18 to 64 years,Other
Colorado,Las Animas,4467,18 to 64 years,Male
Colorado,Las Animas,3780,18 to 64 years,Female
Colorado,Las Animas,1210,18 to 24 years,Other
Colorado,Las Animas,701,18 to 24 years,Male
Colorado,Las Animas,509,18 to 24 years,Female
Colorado,Las Animas,3147,25 to 44 years,Other
Colorado,Las Animas,1780,25 to 44 years,Male
Colorado,Las Animas,1367,25 to 44 years,Female
Colorado,Las Animas,3890,45 to 64 years,Other
Colorado,Las Animas,1986,45 to 64 years,Male
Colorado,Las Animas,1904,45 to 64 years,Female
Colorado,Las Animas,3529,65 years and over,Other
Colorado,Las Animas,1708,65 years and over,Male
Colorado,Las Animas,1821,65 years and over,Female
Colorado,Las Animas,402,85 years and over,Other
Colorado,Las Animas,6344,16 years and over,Male
Colorado,Las Animas,130,85 years and over,Male
Colorado,Las Animas,272,85 years and over,Female
Colorado,Las Animas,12117,16 years and over,Other
Colorado,Las Animas,5773,16 years and over,Female
Colorado,Las Animas,11776,18 years and over,Other
Colorado,Las Animas,6175,18 years and over,Male
Colorado,Las Animas,5601,18 years and over,Female
Colorado,Las Animas,4849,15 to 44 years,Other
Colorado,Las Animas,2728,15 to 44 years,Male
Colorado,Las Animas,2121,15 to 44 years,Female
Colorado,Las Animas,46,Median age,Other
Colorado,Las Animas,44,Median age,Male
Colorado,Las Animas,48,Median age,Female
Colorado,Lincoln,5610,All Ages,Other
Colorado,Lincoln,3277,All Ages,Male
Colorado,Lincoln,2333,All Ages,Female
Colorado,Lincoln,303,Age 0 to 4 years,Other
Colorado,Lincoln,156,Age 0 to 4 years,Male
Colorado,Lincoln,147,Age 0 to 4 years,Female
Colorado,Lincoln,305,Age 5 to 9 years,Other
Colorado,Lincoln,179,Age 5 to 9 years,Male
Colorado,Lincoln,126,Age 5 to 9 years,Female
Colorado,Lincoln,328,Age 10 to 14 years,Other
Colorado,Lincoln,162,Age 10 to 14 years,Male
Colorado,Lincoln,166,Age 10 to 14 years,Female
Colorado,Lincoln,274,Age 15 to 19 years,Other
Colorado,Lincoln,143,Age 15 to 19 years,Male
Colorado,Lincoln,131,Age 15 to 19 years,Female
Colorado,Lincoln,376,Age 20 to 24 years,Other
Colorado,Lincoln,245,Age 20 to 24 years,Male
Colorado,Lincoln,131,Age 20 to 24 years,Female
Colorado,Lincoln,454,Age 25 to 29 years,Other
Colorado,Lincoln,312,Age 25 to 29 years,Male
Colorado,Lincoln,142,Age 25 to 29 years,Female
Colorado,Lincoln,438,Age 30 to 34 years,Other
Colorado,Lincoln,301,Age 30 to 34 years,Male
Colorado,Lincoln,137,Age 30 to 34 years,Female
Colorado,Lincoln,376,Age 35 to 39 years,Other
Colorado,Lincoln,253,Age 35 to 39 years,Male
Colorado,Lincoln,123,Age 35 to 39 years,Female
Colorado,Lincoln,335,Age 40 to 44 years,Other
Colorado,Lincoln,211,Age 40 to 44 years,Male
Colorado,Lincoln,124,Age 40 to 44 years,Female
Colorado,Lincoln,339,Age 45 to 49 years,Other
Colorado,Lincoln,222,Age 45 to 49 years,Male
Colorado,Lincoln,117,Age 45 to 49 years,Female
Colorado,Lincoln,375,Age 50 to 54 years,Other
Colorado,Lincoln,215,Age 50 to 54 years,Male
Colorado,Lincoln,160,Age 50 to 54 years,Female
Colorado,Lincoln,383,Age 55 to 59 years,Other
Colorado,Lincoln,220,Age 55 to 59 years,Male
Colorado,Lincoln,163,Age 55 to 59 years,Female
Colorado,Lincoln,339,Age 60 to 64 years,Other
Colorado,Lincoln,192,Age 60 to 64 years,Male
Colorado,Lincoln,147,Age 60 to 64 years,Female
Colorado,Lincoln,265,Age 65 to 69 years,Other
Colorado,Lincoln,131,Age 65 to 69 years,Male
Colorado,Lincoln,134,Age 65 to 69 years,Female
Colorado,Lincoln,244,Age 70 to 74 years,Other
Colorado,Lincoln,117,Age 70 to 74 years,Male
Colorado,Lincoln,127,Age 70 to 74 years,Female
Colorado,Lincoln,192,Age 75 to 79 years,Other
Colorado,Lincoln,98,Age 75 to 79 years,Male
Colorado,Lincoln,94,Age 75 to 79 years,Female
Colorado,Lincoln,120,Age 80 to 84 years,Other
Colorado,Lincoln,56,Age 80 to 84 years,Male
Colorado,Lincoln,64,Age 80 to 84 years,Female
Colorado,Lincoln,164,Age 85 years and older,Other
Colorado,Lincoln,64,Age 85 years and older,Male
Colorado,Lincoln,100,Age 85 years and older,Female
Colorado,Lincoln,1132,Under 18 years,Other
Colorado,Lincoln,600,Under 18 years,Male
Colorado,Lincoln,532,Under 18 years,Female
Colorado,Lincoln,565,5 to 13 years,Other
Colorado,Lincoln,307,5 to 13 years,Male
Colorado,Lincoln,258,5 to 13 years,Female
Colorado,Lincoln,264,14 to 17 years,Other
Colorado,Lincoln,137,14 to 17 years,Male
Colorado,Lincoln,127,14 to 17 years,Female
Colorado,Lincoln,3493,18 to 64 years,Other
Colorado,Lincoln,2211,18 to 64 years,Male
Colorado,Lincoln,1282,18 to 64 years,Female
Colorado,Lincoln,454,18 to 24 years,Other
Colorado,Lincoln,285,18 to 24 years,Male
Colorado,Lincoln,169,18 to 24 years,Female
Colorado,Lincoln,1603,25 to 44 years,Other
Colorado,Lincoln,1077,25 to 44 years,Male
Colorado,Lincoln,526,25 to 44 years,Female
Colorado,Lincoln,1436,45 to 64 years,Other
Colorado,Lincoln,849,45 to 64 years,Male
Colorado,Lincoln,587,45 to 64 years,Female
Colorado,Lincoln,985,65 years and over,Other
Colorado,Lincoln,466,65 years and over,Male
Colorado,Lincoln,519,65 years and over,Female
Colorado,Lincoln,164,85 years and over,Other
Colorado,Lincoln,64,85 years and over,Male
Colorado,Lincoln,100,85 years and over,Female
Colorado,Lincoln,4604,16 years and over,Other
Colorado,Lincoln,2743,16 years and over,Male
Colorado,Lincoln,1861,16 years and over,Female
Colorado,Lincoln,4478,18 years and over,Other
Colorado,Lincoln,2677,18 years and over,Male
Colorado,Lincoln,1801,18 years and over,Female
Colorado,Lincoln,2253,15 to 44 years,Other
Colorado,Lincoln,1465,15 to 44 years,Male
Colorado,Lincoln,788,15 to 44 years,Female
Colorado,Lincoln,39,Median age,Other
Colorado,Lincoln,38,Median age,Male
Colorado,Lincoln,42,Median age,Female
Colorado,Logan,21528,All Ages,Other
Colorado,Logan,12030,All Ages,Male
Colorado,Logan,9498,All Ages,Female
Colorado,Logan,1143,Age 0 to 4 years,Other
Colorado,Logan,595,Age 0 to 4 years,Male
Colorado,Logan,548,Age 0 to 4 years,Female
Colorado,Logan,1117,Age 5 to 9 years,Other
Colorado,Logan,573,Age 5 to 9 years,Male
Colorado,Logan,544,Age 5 to 9 years,Female
Colorado,Logan,1049,Age 10 to 14 years,Other
Colorado,Logan,550,Age 10 to 14 years,Male
Colorado,Logan,499,Age 10 to 14 years,Female
Colorado,Logan,1400,Age 15 to 19 years,Other
Colorado,Logan,812,Age 15 to 19 years,Male
Colorado,Logan,588,Age 15 to 19 years,Female
Colorado,Logan,1558,Age 20 to 24 years,Other
Colorado,Logan,942,Age 20 to 24 years,Male
Colorado,Logan,616,Age 20 to 24 years,Female
Colorado,Logan,1798,Age 25 to 29 years,Other
Colorado,Logan,1208,Age 25 to 29 years,Male
Colorado,Logan,590,Age 25 to 29 years,Female
Colorado,Logan,1495,Age 30 to 34 years,Other
Colorado,Logan,950,Age 30 to 34 years,Male
Colorado,Logan,545,Age 30 to 34 years,Female
Colorado,Logan,1488,Age 35 to 39 years,Other
Colorado,Logan,938,Age 35 to 39 years,Male
Colorado,Logan,550,Age 35 to 39 years,Female
Colorado,Logan,1242,Age 40 to 44 years,Other
Colorado,Logan,761,Age 40 to 44 years,Male
Colorado,Logan,481,Age 40 to 44 years,Female
Colorado,Logan,1293,Age 45 to 49 years,Other
Colorado,Logan,769,Age 45 to 49 years,Male
Colorado,Logan,524,Age 45 to 49 years,Female
Colorado,Logan,1253,Age 50 to 54 years,Other
Colorado,Logan,719,Age 50 to 54 years,Male
Colorado,Logan,534,Age 50 to 54 years,Female
Colorado,Logan,1447,Age 55 to 59 years,Other
Colorado,Logan,768,Age 55 to 59 years,Male
Colorado,Logan,679,Age 55 to 59 years,Female
Colorado,Logan,1421,Age 60 to 64 years,Other
Colorado,Logan,715,Age 60 to 64 years,Male
Colorado,Logan,706,Age 60 to 64 years,Female
Colorado,Logan,1177,Age 65 to 69 years,Other
Colorado,Logan,593,Age 65 to 69 years,Male
Colorado,Logan,584,Age 65 to 69 years,Female
Colorado,Logan,887,Age 70 to 74 years,Other
Colorado,Logan,429,Age 70 to 74 years,Male
Colorado,Logan,458,Age 70 to 74 years,Female
Colorado,Logan,669,Age 75 to 79 years,Other
Colorado,Logan,315,Age 75 to 79 years,Male
Colorado,Logan,354,Age 75 to 79 years,Female
Colorado,Logan,466,Age 80 to 84 years,Other
Colorado,Logan,199,Age 80 to 84 years,Male
Colorado,Logan,267,Age 80 to 84 years,Female
Colorado,Logan,625,Age 85 years and older,Other
Colorado,Logan,194,Age 85 years and older,Male
Colorado,Logan,431,Age 85 years and older,Female
Colorado,Logan,3995,Under 18 years,Other
Colorado,Logan,2090,Under 18 years,Male
Colorado,Logan,1905,Under 18 years,Female
Colorado,Logan,1949,5 to 13 years,Other
Colorado,Logan,1003,5 to 13 years,Male
Colorado,Logan,946,5 to 13 years,Female
Colorado,Logan,903,14 to 17 years,Other
Colorado,Logan,492,14 to 17 years,Male
Colorado,Logan,411,14 to 17 years,Female
Colorado,Logan,13709,18 to 64 years,Other
Colorado,Logan,8210,18 to 64 years,Male
Colorado,Logan,5499,18 to 64 years,Female
Colorado,Logan,2272,18 to 24 years,Other
Colorado,Logan,1382,18 to 24 years,Male
Colorado,Logan,890,18 to 24 years,Female
Colorado,Logan,6023,25 to 44 years,Other
Colorado,Logan,3857,25 to 44 years,Male
Colorado,Logan,2166,25 to 44 years,Female
Colorado,Logan,5414,45 to 64 years,Other
Colorado,Logan,2971,45 to 64 years,Male
Colorado,Logan,2443,45 to 64 years,Female
Colorado,Logan,3824,65 years and over,Other
Colorado,Logan,1730,65 years and over,Male
Colorado,Logan,2094,65 years and over,Female
Colorado,Logan,625,85 years and over,Other
Colorado,Logan,194,85 years and over,Male
Colorado,Logan,431,85 years and over,Female
Colorado,Logan,17985,16 years and over,Other
Colorado,Logan,10184,16 years and over,Male
Colorado,Logan,7801,16 years and over,Female
Colorado,Logan,17533,18 years and over,Other
Colorado,Logan,9940,18 years and over,Male
Colorado,Logan,7593,18 years and over,Female
Colorado,Logan,8981,15 to 44 years,Other
Colorado,Logan,5611,15 to 44 years,Male
Colorado,Logan,3370,15 to 44 years,Female
Colorado,Logan,39,Median age,Other
Colorado,Logan,37,Median age,Male
Colorado,Logan,43,Median age,Female
Colorado,Mesa,153207,All Ages,Other
Colorado,Mesa,75720,All Ages,Male
Colorado,Mesa,77487,All Ages,Female
Colorado,Mesa,8659,Age 0 to 4 years,Other
Colorado,Mesa,4447,Age 0 to 4 years,Male
Colorado,Mesa,4212,Age 0 to 4 years,Female
Colorado,Mesa,9230,Age 5 to 9 years,Other
Colorado,Mesa,4718,Age 5 to 9 years,Male
Colorado,Mesa,4512,Age 5 to 9 years,Female
Colorado,Mesa,9656,Age 10 to 14 years,Other
Colorado,Mesa,4943,Age 10 to 14 years,Male
Colorado,Mesa,4713,Age 10 to 14 years,Female
Colorado,Mesa,10139,Age 15 to 19 years,Other
Colorado,Mesa,5256,Age 15 to 19 years,Male
Colorado,Mesa,4883,Age 15 to 19 years,Female
Colorado,Mesa,9415,Age 20 to 24 years,Other
Colorado,Mesa,4888,Age 20 to 24 years,Male
Colorado,Mesa,4527,Age 20 to 24 years,Female
Colorado,Mesa,10091,Age 25 to 29 years,Other
Colorado,Mesa,5067,Age 25 to 29 years,Male
Colorado,Mesa,5024,Age 25 to 29 years,Female
Colorado,Mesa,10019,Age 30 to 34 years,Other
Colorado,Mesa,5123,Age 30 to 34 years,Male
Colorado,Mesa,4896,Age 30 to 34 years,Female
Colorado,Mesa,9993,Age 35 to 39 years,Other
Colorado,Mesa,5099,Age 35 to 39 years,Male
Colorado,Mesa,4894,Age 35 to 39 years,Female
Colorado,Mesa,8579,Age 40 to 44 years,Other
Colorado,Mesa,4288,Age 40 to 44 years,Male
Colorado,Mesa,4291,Age 40 to 44 years,Female
Colorado,Mesa,8323,Age 45 to 49 years,Other
Colorado,Mesa,4210,Age 45 to 49 years,Male
Colorado,Mesa,4113,Age 45 to 49 years,Female
Colorado,Mesa,8477,Age 50 to 54 years,Other
Colorado,Mesa,4140,Age 50 to 54 years,Male
Colorado,Mesa,4337,Age 50 to 54 years,Female
Colorado,Mesa,10571,Age 55 to 59 years,Other
Colorado,Mesa,4981,Age 55 to 59 years,Male
Colorado,Mesa,5590,Age 55 to 59 years,Female
Colorado,Mesa,10817,Age 60 to 64 years,Other
Colorado,Mesa,5159,Age 60 to 64 years,Male
Colorado,Mesa,5658,Age 60 to 64 years,Female
Colorado,Mesa,9629,Age 65 to 69 years,Other
Colorado,Mesa,4651,Age 65 to 69 years,Male
Colorado,Mesa,4978,Age 65 to 69 years,Female
Colorado,Mesa,7414,Age 70 to 74 years,Other
Colorado,Mesa,3490,Age 70 to 74 years,Male
Colorado,Mesa,3924,Age 70 to 74 years,Female
Colorado,Mesa,5084,Age 75 to 79 years,Other
Colorado,Mesa,2347,Age 75 to 79 years,Male
Colorado,Mesa,2737,Age 75 to 79 years,Female
Colorado,Mesa,3427,Age 80 to 84 years,Other
Colorado,Mesa,1538,Age 80 to 84 years,Male
Colorado,Mesa,1889,Age 80 to 84 years,Female
Colorado,Mesa,3684,Age 85 years and older,Other
Colorado,Mesa,1375,Age 85 years and older,Male
Colorado,Mesa,2309,Age 85 years and older,Female
Colorado,Mesa,33045,Under 18 years,Other
Colorado,Mesa,16949,Under 18 years,Male
Colorado,Mesa,16096,Under 18 years,Female
Colorado,Mesa,16991,5 to 13 years,Other
Colorado,Mesa,8666,5 to 13 years,Male
Colorado,Mesa,8325,5 to 13 years,Female
Colorado,Mesa,7395,14 to 17 years,Other
Colorado,Mesa,3836,14 to 17 years,Male
Colorado,Mesa,3559,14 to 17 years,Female
Colorado,Mesa,90924,18 to 64 years,Other
Colorado,Mesa,45370,18 to 64 years,Male
Colorado,Mesa,45554,18 to 64 years,Female
Colorado,Mesa,14054,18 to 24 years,Other
Colorado,Mesa,7303,18 to 24 years,Male
Colorado,Mesa,6751,18 to 24 years,Female
Colorado,Mesa,38682,25 to 44 years,Other
Colorado,Mesa,19577,25 to 44 years,Male
Colorado,Mesa,19105,25 to 44 years,Female
Colorado,Mesa,38188,45 to 64 years,Other
Colorado,Mesa,18490,45 to 64 years,Male
Colorado,Mesa,19698,45 to 64 years,Female
Colorado,Mesa,29238,65 years and over,Other
Colorado,Mesa,13401,65 years and over,Male
Colorado,Mesa,15837,65 years and over,Female
Colorado,Mesa,3684,85 years and over,Other
Colorado,Mesa,1375,85 years and over,Male
Colorado,Mesa,2309,85 years and over,Female
Colorado,Mesa,123843,16 years and over,Other
Colorado,Mesa,60638,16 years and over,Male
Colorado,Mesa,63205,16 years and over,Female
Colorado,Mesa,120162,18 years and over,Other
Colorado,Mesa,58771,18 years and over,Male
Colorado,Mesa,61391,18 years and over,Female
Colorado,Mesa,58236,15 to 44 years,Other
Colorado,Mesa,29721,15 to 44 years,Male
Colorado,Mesa,28515,15 to 44 years,Female
Colorado,Mesa,40,Median age,Other
Colorado,Mesa,38,Median age,Male
Colorado,Mesa,41,Median age,Female
Colorado,Mineral,776,All Ages,Other
Colorado,Mineral,385,All Ages,Male
Colorado,Mineral,391,All Ages,Female
Colorado,Mineral,33,Age 0 to 4 years,Other
Colorado,Mineral,14,Age 0 to 4 years,Male
Colorado,Mineral,19,Age 0 to 4 years,Female
Colorado,Mineral,36,Age 5 to 9 years,Other
Colorado,Mineral,16,Age 5 to 9 years,Male
Colorado,Mineral,20,Age 5 to 9 years,Female
Colorado,Mineral,18,Age 10 to 14 years,Other
Colorado,Mineral,10,Age 10 to 14 years,Male
Colorado,Mineral,8,Age 10 to 14 years,Female
Colorado,Mineral,34,Age 15 to 19 years,Other
Colorado,Mineral,18,Age 15 to 19 years,Male
Colorado,Mineral,16,Age 15 to 19 years,Female
Colorado,Mineral,21,Age 20 to 24 years,Other
Colorado,Mineral,11,Age 20 to 24 years,Male
Colorado,Mineral,10,Age 20 to 24 years,Female
Colorado,Mineral,34,Age 25 to 29 years,Other
Colorado,Mineral,20,Age 25 to 29 years,Male
Colorado,Mineral,14,Age 25 to 29 years,Female
Colorado,Mineral,52,Age 30 to 34 years,Other
Colorado,Mineral,28,Age 30 to 34 years,Male
Colorado,Mineral,24,Age 30 to 34 years,Female
Colorado,Mineral,33,Age 35 to 39 years,Other
Colorado,Mineral,16,Age 35 to 39 years,Male
Colorado,Mineral,17,Age 35 to 39 years,Female
Colorado,Mineral,37,Age 40 to 44 years,Other
Colorado,Mineral,20,Age 40 to 44 years,Male
Colorado,Mineral,17,Age 40 to 44 years,Female
Colorado,Mineral,41,Age 45 to 49 years,Other
Colorado,Mineral,17,Age 45 to 49 years,Male
Colorado,Mineral,24,Age 45 to 49 years,Female
Colorado,Mineral,43,Age 50 to 54 years,Other
Colorado,Mineral,15,Age 50 to 54 years,Male
Colorado,Mineral,28,Age 50 to 54 years,Female
Colorado,Mineral,77,Age 55 to 59 years,Other
Colorado,Mineral,37,Age 55 to 59 years,Male
Colorado,Mineral,40,Age 55 to 59 years,Female
Colorado,Mineral,75,Age 60 to 64 years,Other
Colorado,Mineral,37,Age 60 to 64 years,Male
Colorado,Mineral,38,Age 60 to 64 years,Female
Colorado,Mineral,94,Age 65 to 69 years,Other
Colorado,Mineral,52,Age 65 to 69 years,Male
Colorado,Mineral,42,Age 65 to 69 years,Female
Colorado,Mineral,67,Age 70 to 74 years,Other
Colorado,Mineral,35,Age 70 to 74 years,Male
Colorado,Mineral,32,Age 70 to 74 years,Female
Colorado,Mineral,40,Age 75 to 79 years,Other
Colorado,Mineral,18,Age 75 to 79 years,Male
Colorado,Mineral,22,Age 75 to 79 years,Female
Colorado,Mineral,19,Age 80 to 84 years,Other
Colorado,Mineral,10,Age 80 to 84 years,Male
Colorado,Mineral,9,Age 80 to 84 years,Female
Colorado,Mineral,22,Age 85 years and older,Other
Colorado,Mineral,11,Age 85 years and older,Male
Colorado,Mineral,11,Age 85 years and older,Female
Colorado,Mineral,115,Under 18 years,Other
Colorado,Mineral,55,Under 18 years,Male
Colorado,Mineral,60,Under 18 years,Female
Colorado,Mineral,47,5 to 13 years,Other
Colorado,Mineral,22,5 to 13 years,Male
Colorado,Mineral,25,5 to 13 years,Female
Colorado,Mineral,35,14 to 17 years,Other
Colorado,Mineral,19,14 to 17 years,Male
Colorado,Mineral,16,14 to 17 years,Female
Colorado,Mineral,419,18 to 64 years,Other
Colorado,Mineral,204,18 to 64 years,Male
Colorado,Mineral,215,18 to 64 years,Female
Colorado,Mineral,27,18 to 24 years,Other
Colorado,Mineral,14,18 to 24 years,Male
Colorado,Mineral,13,18 to 24 years,Female
Colorado,Mineral,156,25 to 44 years,Other
Colorado,Mineral,84,25 to 44 years,Male
Colorado,Mineral,72,25 to 44 years,Female
Colorado,Mineral,236,45 to 64 years,Other
